athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Q122762064,association football,1938-01-27T00:00:00Z,2021-10-21T00:00:00Z
Q12276806,association football,1933-06-25T00:00:00Z,1988-01-01T00:00:00Z
Q12278681,association football,1947-02-23T00:00:00Z,2022-05-05T00:00:00Z
Q122820700,ice hockey,1958-05-03T00:00:00Z,2021-09-22T00:00:00Z
Q122853651,ice hockey,1944-07-20T00:00:00Z,2008-06-13T00:00:00Z
Q122873576,ice hockey,1925-01-01T00:00:00Z,1983-04-20T00:00:00Z
Q122873675,ice hockey,1952-08-19T00:00:00Z,2008-03-22T00:00:00Z
Q12288764,association football,1974-03-08T00:00:00Z,2025-05-13T00:00:00Z
Q122905218,ice hockey,1962-01-21T00:00:00Z,2012-09-05T00:00:00Z
Q12290542,association football,1930-08-31T00:00:00Z,2005-10-29T00:00:00Z
Q122909978,ice hockey,1940-02-20T00:00:00Z,2005-02-07T00:00:00Z
Q122916423,ice hockey,1934-01-20T00:00:00Z,1999-11-02T00:00:00Z
Q122916888,ice hockey,1963-02-23T00:00:00Z,2004-07-01T00:00:00Z
Q122926124,ice hockey,1954-08-28T00:00:00Z,2024-05-08T00:00:00Z
Q12292640,association football,1949-01-01T00:00:00Z,1992-01-01T00:00:00Z
Q122926428,ice hockey,1931-06-10T00:00:00Z,1990-11-10T00:00:00Z
Q12293331,association football,1954-08-25T00:00:00Z,2022-05-16T00:00:00Z
Q12293620,association football,1926-06-01T00:00:00Z,2012-09-29T00:00:00Z
Q12293753,association football,1925-01-01T00:00:00Z,1974-01-01T00:00:00Z
Q12293949,association football,1950-09-17T00:00:00Z,2007-12-14T00:00:00Z
Q12295035,association football,1905-01-01T00:00:00Z,1983-01-01T00:00:00Z
Q12295213,association football,1915-01-01T00:00:00Z,1957-01-01T00:00:00Z
Q12295244,association football,1918-01-01T00:00:00Z,1975-01-01T00:00:00Z
Q12295262,association football,1921-02-11T00:00:00Z,1989-11-22T00:00:00Z
Q122959130,ice hockey,1937-09-25T00:00:00Z,1982-01-01T00:00:00Z
Q122960112,ice hockey,1937-07-07T00:00:00Z,2021-08-09T00:00:00Z
Q122960532,ice hockey,1938-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/0cb0ff1acca6890d38cd8f0118074c7e
Q122960761,ice hockey,1930-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/6a46630b349068beccf79ebeb3a99f52
Q122961068,ice hockey,1961-05-15T00:00:00Z,http://www.wikidata.org/.well-known/genid/9aaba1c5fa0aee2049e0bcc031fd178c
Q122961253,ice hockey,1922-09-21T00:00:00Z,http://www.wikidata.org/.well-known/genid/e0e5d46e936c39c843490aaae54b32a3
Q122961253,ice hockey,1922-11-06T00:00:00Z,http://www.wikidata.org/.well-known/genid/e0e5d46e936c39c843490aaae54b32a3
Q122961678,ice hockey,1932-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/df90dfe21047446901766bc1c96e9460
Q12296480,association football,1895-07-29T00:00:00Z,1979-01-01T00:00:00Z
Q12296495,association football,1911-01-01T00:00:00Z,1933-01-27T00:00:00Z
Q12296697,association football,1912-01-01T00:00:00Z,1982-01-01T00:00:00Z
Q12296903,association football,1923-07-14T00:00:00Z,2001-05-18T00:00:00Z
Q122972050,ice hockey,1933-02-06T00:00:00Z,1994-04-04T00:00:00Z
Q122972323,ice hockey,1948-01-24T00:00:00Z,2001-04-06T00:00:00Z
Q122981002,ice hockey,1939-01-01T00:00:00Z,2006-01-01T00:00:00Z
Q122982233,ice hockey,1936-04-01T00:00:00Z,1964-08-02T00:00:00Z
Q12298249,association football,1932-01-01T00:00:00Z,2007-09-08T00:00:00Z
Q122983143,ice hockey,1939-01-08T00:00:00Z,1994-01-01T00:00:00Z
Q12298512,association football,1943-11-26T00:00:00Z,2006-07-05T00:00:00Z
Q12299539,association football,1985-06-19T00:00:00Z,2004-04-04T00:00:00Z
Q123004907,ice hockey,1936-10-22T00:00:00Z,2010-01-02T00:00:00Z
Q123005098,ice hockey,1941-01-06T00:00:00Z,1971-04-26T00:00:00Z
Q123005236,ice hockey,1939-01-01T00:00:00Z,1962-01-01T00:00:00Z
Q123008259,ice hockey,1929-01-01T00:00:00Z,1967-01-01T00:00:00Z
Q123014212,ice hockey,1934-10-17T00:00:00Z,1982-06-07T00:00:00Z
Q123027032,ice hockey,1936-03-13T00:00:00Z,2008-05-25T00:00:00Z
Q123027261,association football,1959-07-03T00:00:00Z,2023-10-01T00:00:00Z
Q123029452,ice hockey,1946-04-28T00:00:00Z,2016-12-18T00:00:00Z
Q123029557,ice hockey,1953-05-31T00:00:00Z,2000-07-07T00:00:00Z
Q123033394,ice hockey,1933-09-23T00:00:00Z,1982-10-26T00:00:00Z
Q123035582,ice hockey,1922-03-28T00:00:00Z,1995-07-22T00:00:00Z
Q123048595,ice hockey,1930-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/45072411df022f5c25290112984a56cc
Q123095738,ice hockey,1939-01-01T00:00:00Z,2011-05-03T00:00:00Z
Q123102126,ice hockey,1949-08-22T00:00:00Z,2018-05-20T00:00:00Z
Q123119133,ice hockey,1967-07-26T00:00:00Z,1985-06-11T00:00:00Z
Q123121149,ice hockey,1948-01-12T00:00:00Z,2023-07-05T00:00:00Z
Q123121444,ice hockey,1966-01-08T00:00:00Z,2017-07-04T00:00:00Z
Q123191916,ice hockey,1941-02-15T00:00:00Z,2003-10-04T00:00:00Z
Q123200457,ice hockey,1947-07-30T00:00:00Z,1994-01-01T00:00:00Z
Q123204458,ice hockey,1931-09-22T00:00:00Z,2007-01-08T00:00:00Z
Q123205194,ice hockey,1929-01-19T00:00:00Z,http://www.wikidata.org/.well-known/genid/e8fbb2b2eeb854060dd54143e379b43e
Q123206585,ice hockey,1950-09-03T00:00:00Z,2012-03-05T00:00:00Z
Q123207700,association football,1909-03-16T00:00:00Z,1942-01-01T00:00:00Z
Q123217739,ice hockey,1926-01-10T00:00:00Z,2002-02-05T00:00:00Z
Q123217739,ice hockey,1926-03-26T00:00:00Z,2002-02-05T00:00:00Z
Q123218182,association football,1914-08-09T00:00:00Z,1945-01-01T00:00:00Z
Q123218203,association football,1941-11-11T00:00:00Z,2008-03-05T00:00:00Z
Q123218204,association football,1904-01-21T00:00:00Z,1954-04-16T00:00:00Z
Q123218206,association football,1916-12-28T00:00:00Z,1999-01-20T00:00:00Z
Q123218211,association football,1904-11-02T00:00:00Z,1983-10-16T00:00:00Z
Q123218220,ice hockey,1929-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/ad6518636ac360bd4d18cd5a1790daaf
Q123218226,association football,1924-02-06T00:00:00Z,1978-08-29T00:00:00Z
Q123218227,association football,1911-03-03T00:00:00Z,1973-01-17T00:00:00Z
Q123225006,ice hockey,1937-01-01T00:00:00Z,1972-01-01T00:00:00Z
Q123225204,ice hockey,1964-08-30T00:00:00Z,2004-01-08T00:00:00Z
Q123226629,ice hockey,1942-03-20T00:00:00Z,1976-11-16T00:00:00Z
Q123228158,ice hockey,1938-07-19T00:00:00Z,2019-08-13T00:00:00Z
Q123229333,ice hockey,1967-04-30T00:00:00Z,2020-08-21T00:00:00Z
Q123238901,ice hockey,1938-10-31T00:00:00Z,1992-03-08T00:00:00Z
Q123239438,ice hockey,1938-08-28T00:00:00Z,http://www.wikidata.org/.well-known/genid/021b6bdeca81648d1aecfa8d71b65cd9
Q123239540,ice hockey,1937-07-01T00:00:00Z,1990-01-01T00:00:00Z
Q123239596,ice hockey,1932-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/2c2201d83053f54866047917b86974e4
Q123239739,ice hockey,1932-12-26T00:00:00Z,2004-01-21T00:00:00Z
Q123244609,ice hockey,1957-03-15T00:00:00Z,2014-09-28T00:00:00Z
Q123265974,ice hockey,1929-11-29T00:00:00Z,http://www.wikidata.org/.well-known/genid/ca010eaa8be8ba694e5a03a362bb0cb4
Q123266671,ice hockey,1966-01-01T00:00:00Z,2016-05-21T00:00:00Z
Q123267435,ice hockey,1941-12-23T00:00:00Z,2014-09-07T00:00:00Z
Q123267501,ice hockey,1924-05-09T00:00:00Z,http://www.wikidata.org/.well-known/genid/bcbe63488f7a17651079ab14dd7a7edf
Q123268864,ice hockey,1936-03-11T00:00:00Z,2018-06-27T00:00:00Z
Q123269688,ice hockey,1962-01-24T00:00:00Z,2022-06-18T00:00:00Z
Q123270773,ice hockey,1939-06-10T00:00:00Z,2011-05-03T00:00:00Z
Q123273218,ice hockey,1952-03-29T00:00:00Z,2010-01-01T00:00:00Z
Q123273504,ice hockey,1938-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/a8c44958f992ffed6b98af67a6888353
Q123285273,ice hockey,1923-11-23T00:00:00Z,1995-01-01T00:00:00Z
Q123286490,ice hockey,1931-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/481cc2b9d7a8341f04e8728fcb95fe21
Q123286632,association football,1957-01-01T00:00:00Z,2022-02-05T00:00:00Z
Q123289488,ice hockey,1939-10-25T00:00:00Z,2005-03-11T00:00:00Z
Q123293161,ice hockey,1944-01-01T00:00:00Z,2013-07-06T00:00:00Z
Q123295910,ice hockey,http://www.wikidata.org/.well-known/genid/8cc9578ae9eeaf6b97dc1fa1dfda2b5e,http://www.wikidata.org/.well-known/genid/3a9d85a19c8d715f0fea905ad1246bd4
Q123301923,ice hockey,1953-06-21T00:00:00Z,1994-11-04T00:00:00Z
Q123302557,ice hockey,1939-01-01T00:00:00Z,1990-01-01T00:00:00Z
Q123330078,ice hockey,1923-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/41d92e7e051f0135dc30d7637484f224
Q123330874,ice hockey,1938-04-17T00:00:00Z,2020-06-11T00:00:00Z
Q123346648,ice hockey,1925-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/4b83f18622f57229597f2bcdc9f3beaa
Q123346820,ice hockey,1919-11-19T00:00:00Z,http://www.wikidata.org/.well-known/genid/54b2d0efc39861cba3aaebcbd9d6ea98
Q123346882,ice hockey,1931-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/8b14ba4976507c016f3a736b81699f64
Q123348070,ice hockey,1929-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/e7783a1359b1cdab5ea7f67b7240cfe4
Q123348190,ice hockey,1931-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/413c899ce61cd95f0e8c689af7a7c278
Q123348342,ice hockey,1919-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/a5c95afe296dd4bca338adc44445414e
Q123348675,ice hockey,1918-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f6d7a233e9ca9324ac4057be16b9e57d
Q123364928,ice hockey,1964-03-05T00:00:00Z,2022-04-25T00:00:00Z
Q123415407,ice hockey,1974-03-15T00:00:00Z,2023-10-22T00:00:00Z
Q123438326,association football,1927-01-01T00:00:00Z,2015-05-29T00:00:00Z
Q123491899,association football,1886-11-07T00:00:00Z,1929-05-24T00:00:00Z
Q123671108,ice hockey,1966-03-14T00:00:00Z,http://www.wikidata.org/.well-known/genid/a49aaff01e244b7f4b73180c51b5d3af
Q123736906,association football,1967-08-24T00:00:00Z,2023-10-28T00:00:00Z
Q123751361,association football,1940-04-03T00:00:00Z,2009-11-09T00:00:00Z
Q123751361,association football,1940-04-03T00:00:00Z,2010-01-01T00:00:00Z
Q123991808,ice hockey,1918-08-06T00:00:00Z,1942-03-27T00:00:00Z
Q123991932,ice hockey,1920-07-10T00:00:00Z,1944-07-01T00:00:00Z
Q124055530,association football,1920-01-01T00:00:00Z,2002-01-01T00:00:00Z
Q124218825,association football,1922-01-28T00:00:00Z,2004-11-07T00:00:00Z
Q124221197,association football,1912-01-01T00:00:00Z,1971-01-01T00:00:00Z
Q124288644,association football,1944-09-29T00:00:00Z,2007-02-01T00:00:00Z
Q124342330,association football,1913-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/53c133828cb6d5e6adf5ef349716e48d
Q124596446,association football,1959-01-25T00:00:00Z,2024-07-05T00:00:00Z
Q124658231,ice hockey,1954-04-20T00:00:00Z,2021-08-05T00:00:00Z
Q124658604,ice hockey,1958-01-01T00:00:00Z,1996-01-01T00:00:00Z
Q124658791,ice hockey,1959-07-08T00:00:00Z,2015-01-26T00:00:00Z
Q124658897,ice hockey,1959-02-22T00:00:00Z,2018-01-01T00:00:00Z
Q124659313,ice hockey,1961-03-11T00:00:00Z,2004-01-11T00:00:00Z
Q124659380,ice hockey,1961-01-13T00:00:00Z,2002-05-15T00:00:00Z
Q124659816,ice hockey,1962-01-16T00:00:00Z,1999-04-11T00:00:00Z
Q124711284,ice hockey,1970-09-27T00:00:00Z,1997-07-05T00:00:00Z
Q124742390,ice hockey,1946-01-26T00:00:00Z,2000-02-14T00:00:00Z
Q124771819,ice hockey,1961-03-08T00:00:00Z,1981-05-04T00:00:00Z
Q124809201,association football,1948-09-05T00:00:00Z,2002-09-11T00:00:00Z
Q124858863,ice hockey,1977-09-13T00:00:00Z,2021-01-09T00:00:00Z
Q124913021,ice hockey,1953-06-15T00:00:00Z,2014-03-18T00:00:00Z
Q124922635,ice hockey,1932-01-15T00:00:00Z,2015-05-28T00:00:00Z
Q124926701,ice hockey,1922-10-29T00:00:00Z,2001-06-28T00:00:00Z
Q124963587,ice hockey,1953-12-07T00:00:00Z,2007-03-10T00:00:00Z
Q124967953,ice hockey,1930-05-19T00:00:00Z,1985-01-01T00:00:00Z
Q124969793,ice hockey,1959-01-22T00:00:00Z,2024-12-08T00:00:00Z
Q124969793,ice hockey,1959-01-23T00:00:00Z,2024-12-08T00:00:00Z
Q124980205,ice hockey,1938-03-25T00:00:00Z,2010-01-16T00:00:00Z
Q124980338,ice hockey,1943-10-04T00:00:00Z,2006-04-22T00:00:00Z
Q124988198,ice hockey,1938-04-08T00:00:00Z,2005-10-03T00:00:00Z
Q125097890,association football,1931-01-01T00:00:00Z,1983-01-01T00:00:00Z
Q125116432,association football,1920-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/4d6b369843f9710a901b106d70b7b213
Q125178363,association football,1931-02-07T00:00:00Z,2017-12-26T00:00:00Z
Q125208171,association football,1914-01-21T00:00:00Z,1984-07-05T00:00:00Z
Q125288850,association football,1930-12-31T00:00:00Z,2013-11-16T00:00:00Z
Q125288904,association football,1929-04-19T00:00:00Z,2009-02-25T00:00:00Z
Q125389679,association football,1937-06-11T00:00:00Z,2024-04-04T00:00:00Z
Q125403023,association football,1940-07-13T00:00:00Z,2020-02-19T00:00:00Z
Q125579170,association football,1954-09-24T00:00:00Z,2019-03-12T00:00:00Z
Q125579456,association football,1954-03-02T00:00:00Z,2010-06-17T00:00:00Z
Q125579457,association football,1927-04-24T00:00:00Z,2013-07-13T00:00:00Z
Q125579576,association football,1955-07-11T00:00:00Z,2019-01-18T00:00:00Z
Q125579909,ice hockey,1931-01-01T00:00:00Z,2021-01-07T00:00:00Z
Q125580585,association football,1948-03-08T00:00:00Z,2024-04-23T00:00:00Z
Q125731712,ice hockey,1927-10-18T00:00:00Z,2015-03-18T00:00:00Z
Q125731714,association football,1926-03-18T00:00:00Z,2004-06-22T00:00:00Z
Q125768588,association football,1947-08-27T00:00:00Z,2004-10-28T00:00:00Z
Q125967125,wrestling,1905-03-15T00:00:00Z,1949-06-09T00:00:00Z
Q125985364,ice hockey,1974-08-05T00:00:00Z,2023-02-05T00:00:00Z
Q126042111,ice hockey,1957-01-24T00:00:00Z,2013-07-12T00:00:00Z
Q126084216,association football,1924-08-26T00:00:00Z,2001-12-01T00:00:00Z
Q12618729,association football,1904-04-09T00:00:00Z,1995-12-26T00:00:00Z
Q126220467,association football,1953-05-31T00:00:00Z,2021-12-01T00:00:00Z
Q12629973,association football,1949-01-01T00:00:00Z,2004-01-01T00:00:00Z
Q126330441,ice hockey,1966-06-11T00:00:00Z,2024-06-14T00:00:00Z
Q12633367,association football,1903-01-01T00:00:00Z,1977-01-01T00:00:00Z
Q126370478,association football,1935-01-02T00:00:00Z,2014-07-12T00:00:00Z
Q12644777,association football,1884-01-01T00:00:00Z,1955-01-01T00:00:00Z
Q126672573,association football,1949-01-01T00:00:00Z,2024-06-14T00:00:00Z
Q126683162,association football,1936-09-14T00:00:00Z,2019-11-01T00:00:00Z
Q126684788,ice hockey,1936-06-03T00:00:00Z,http://www.wikidata.org/.well-known/genid/bc53721e4dfb517ea9311339722be408
Q126894669,association football,1941-12-12T00:00:00Z,2022-03-20T00:00:00Z
Q126932652,ice hockey,1933-08-04T00:00:00Z,1994-11-12T00:00:00Z
Q126965695,association football,1923-05-11T00:00:00Z,http://www.wikidata.org/.well-known/genid/890574973b7cba6e51e714e37d47c9b5
Q12752054,karate,1949-04-07T00:00:00Z,2009-01-01T00:00:00Z
Q127602051,association football,1987-11-25T00:00:00Z,2024-06-17T00:00:00Z
Q127629403,association football,1922-01-13T00:00:00Z,1947-05-29T00:00:00Z
Q12767661,ice hockey,1968-06-01T00:00:00Z,2005-09-27T00:00:00Z
Q12814348,association football,1913-08-18T00:00:00Z,1993-01-12T00:00:00Z
Q12814857,association football,1927-09-07T00:00:00Z,2016-11-21T00:00:00Z
Q12815504,association football,1934-01-01T00:00:00Z,2012-05-04T00:00:00Z
Q12819109,association football,1936-11-08T00:00:00Z,2008-01-16T00:00:00Z
Q12874323,association football,1892-01-01T00:00:00Z,1958-01-01T00:00:00Z
Q12874365,association football,1910-01-01T00:00:00Z,1980-09-26T00:00:00Z
Q12877323,association football,1935-01-01T00:00:00Z,1994-09-22T00:00:00Z
Q12877783,association football,1934-01-01T00:00:00Z,1958-01-01T00:00:00Z
Q12877851,association football,1910-01-01T00:00:00Z,1969-05-19T00:00:00Z
Q12879948,association football,1938-01-01T00:00:00Z,2013-11-20T00:00:00Z
Q12881066,association football,1905-01-01T00:00:00Z,1993-10-01T00:00:00Z
Q12882512,association football,1942-01-01T00:00:00Z,1999-05-11T00:00:00Z
Q12884241,association football,1942-01-01T00:00:00Z,2009-11-11T00:00:00Z
Q12884703,association football,1923-01-01T00:00:00Z,1978-11-28T00:00:00Z
Q12885177,association football,1949-01-01T00:00:00Z,2014-01-23T00:00:00Z
Q128854525,ice hockey,1930-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/b0763ccb7d9daf1e3189b23b139e297e
Q12885699,association football,1904-01-01T00:00:00Z,1952-10-27T00:00:00Z
Q12885950,association football,1925-01-01T00:00:00Z,2002-01-01T00:00:00Z
Q12886132,association football,1931-12-25T00:00:00Z,2001-04-19T00:00:00Z
Q128862977,ice hockey,1926-03-27T00:00:00Z,http://www.wikidata.org/.well-known/genid/ab18f179031afe45fc8bf5bc3bada858
Q129011685,association football,1926-05-02T00:00:00Z,2006-01-15T00:00:00Z
Q129072303,ice hockey,1936-04-05T00:00:00Z,2005-06-08T00:00:00Z
Q12908709,association football,1960-01-19T00:00:00Z,2010-02-24T00:00:00Z
Q129091489,ice hockey,1939-08-07T00:00:00Z,2007-12-12T00:00:00Z
Q129169592,ice hockey,1935-02-28T00:00:00Z,2024-04-21T00:00:00Z
Q129188074,ice hockey,1945-04-05T00:00:00Z,2013-10-08T00:00:00Z
Q129947393,wrestling,1924-01-01T00:00:00Z,2000-01-01T00:00:00Z
Q129948106,association football,1891-10-18T00:00:00Z,1940-09-26T00:00:00Z
Q130245635,association football,1968-07-12T00:00:00Z,2017-10-29T00:00:00Z
Q130260255,ice hockey,1939-02-05T00:00:00Z,2001-09-27T00:00:00Z
Q130286353,association football,1913-01-20T00:00:00Z,1940-06-18T00:00:00Z
Q130322561,association football,2004-02-09T00:00:00Z,2023-09-18T00:00:00Z
Q130388107,association football,1925-09-10T00:00:00Z,2005-01-16T00:00:00Z
Q130425780,association football,1947-05-17T00:00:00Z,1988-07-21T00:00:00Z
Q130444111,association football,1932-10-24T00:00:00Z,http://www.wikidata.org/.well-known/genid/562ac7255b9796d69eaf2bcdd136656d
Q130494045,association football,1986-11-30T00:00:00Z,2024-10-06T00:00:00Z
Q130525924,ice hockey,1974-01-13T00:00:00Z,2024-10-05T00:00:00Z
Q130599520,association football,1947-01-22T00:00:00Z,2024-04-11T00:00:00Z
Q130599520,ice hockey,1947-01-22T00:00:00Z,2024-04-11T00:00:00Z
Q131137818,ice hockey,1929-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/e050eb582fcc8abace005220e8c4c7b6
Q131176619,association football,1919-12-22T00:00:00Z,1993-03-06T00:00:00Z
Q131283161,association football,1925-11-22T00:00:00Z,2013-01-01T00:00:00Z
Q131311750,association football,1928-10-24T00:00:00Z,2018-08-07T00:00:00Z
Q131315067,association football,1919-08-01T00:00:00Z,2009-01-26T00:00:00Z
Q131325195,association football,1926-10-07T00:00:00Z,1967-01-01T00:00:00Z
Q131334965,association football,1930-06-21T00:00:00Z,1993-05-14T00:00:00Z
Q131354434,association football,1921-01-01T00:00:00Z,2015-01-01T00:00:00Z
Q131506291,association football,1919-04-13T00:00:00Z,1976-11-18T00:00:00Z
Q131539366,association football,1875-05-16T00:00:00Z,1945-03-27T00:00:00Z
Q131543135,association football,1917-03-12T00:00:00Z,1987-08-21T00:00:00Z
Q131599772,association football,1934-01-01T00:00:00Z,2024-12-28T00:00:00Z
Q131684261,association football,1947-05-17T00:00:00Z,2012-05-12T00:00:00Z
Q131704514,association football,2001-01-01T00:00:00Z,2020-10-10T00:00:00Z
Q131763106,association football,1929-05-07T00:00:00Z,1997-07-17T00:00:00Z
Q131782645,association football,1924-07-17T00:00:00Z,2001-02-01T00:00:00Z
Q131782672,association football,1926-06-26T00:00:00Z,2015-05-16T00:00:00Z
Q131782797,association football,1926-09-01T00:00:00Z,2008-08-12T00:00:00Z
Q131785034,Muay Thai,1928-01-01T00:00:00Z,2011-07-21T00:00:00Z
Q131787301,association football,1926-02-09T00:00:00Z,2005-03-16T00:00:00Z
Q131787327,association football,1920-01-27T00:00:00Z,2014-04-06T00:00:00Z
Q131820036,association football,1930-02-22T00:00:00Z,2013-08-01T00:00:00Z
Q131822473,judo,1921-05-03T00:00:00Z,2021-08-06T00:00:00Z
Q131823557,association football,1918-12-03T00:00:00Z,2012-06-01T00:00:00Z
Q131872641,association football,1876-04-01T00:00:00Z,1956-06-14T00:00:00Z
Q131914906,association football,1943-01-01T00:00:00Z,2013-01-01T00:00:00Z
Q131921062,association football,1933-04-18T00:00:00Z,2023-01-01T00:00:00Z
Q131921914,association football,1942-09-07T00:00:00Z,2016-01-01T00:00:00Z
Q131929365,association football,1976-04-18T00:00:00Z,2021-04-19T00:00:00Z
Q131934352,association football,1883-01-01T00:00:00Z,1956-01-01T00:00:00Z
Q131937423,association football,1927-01-13T00:00:00Z,1990-05-31T00:00:00Z
Q131938219,association football,1927-01-07T00:00:00Z,1998-12-06T00:00:00Z
Q131940024,association football,1936-05-27T00:00:00Z,2025-01-29T00:00:00Z
Q131983910,association football,1922-03-10T00:00:00Z,2000-11-29T00:00:00Z
Q131993206,association football,1923-04-09T00:00:00Z,2012-03-02T00:00:00Z
Q131993401,association football,1921-10-18T00:00:00Z,1989-11-03T00:00:00Z
Q131993496,association football,1921-04-21T00:00:00Z,2006-05-22T00:00:00Z
Q131993709,association football,1932-02-11T00:00:00Z,2022-10-10T00:00:00Z
Q131995525,association football,1931-07-05T00:00:00Z,2004-08-29T00:00:00Z
Q131996474,association football,1932-01-31T00:00:00Z,2012-06-06T00:00:00Z
Q132003134,association football,1925-08-19T00:00:00Z,1991-07-29T00:00:00Z
Q132047006,association football,1936-01-01T00:00:00Z,2020-01-01T00:00:00Z
