athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Bill Horr,athletics,1880-05-02T00:00:00Z,1955-07-01T00:00:00Z
Bill Hunter,swimming,1940-02-27T00:00:00Z,2011-05-21T00:00:00Z
Bill Hyndman,golf,1915-12-25T00:00:00Z,2001-09-06T00:00:00Z
Bill Igoe,golf,1911-04-17T00:00:00Z,1993-11-15T00:00:00Z
Bill Johnston,tennis,1894-11-02T00:00:00Z,1946-05-01T00:00:00Z
Bill Johnston,golf,1925-01-02T00:00:00Z,2021-04-23T00:00:00Z
Bill Kirschbaum,swimming,1902-11-05T00:00:00Z,1953-04-29T00:00:00Z
Bill LaRochelle,athletics,1926-07-12T00:00:00Z,2011-04-29T00:00:00Z
Bill Laidlaw,golf,1914-01-01T00:00:00Z,1941-10-20T00:00:00Z
Bill Large,golf,1937-07-02T00:00:00Z,2006-03-15T00:00:00Z
Bill Lean,table tennis,1941-01-01T00:00:00Z,2015-04-02T00:00:00Z
Bill Lowe,athletics,1901-01-01T00:00:00Z,1971-11-01T00:00:00Z
Bill Lucas,athletics,1917-01-16T00:00:00Z,2018-03-22T00:00:00Z
Bill Malley,golf,1952-05-27T00:00:00Z,2023-08-15T00:00:00Z
Bill McChesney,athletics,1959-01-08T00:00:00Z,1992-10-28T00:00:00Z
Bill McKeever,athletics,1918-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bill McKim,athletics,1941-10-01T00:00:00Z,2023-06-01T00:00:00Z
Bill Meanix,athletics,1892-01-18T00:00:00Z,1957-10-13T00:00:00Z
Bill Mehlhorn,golf,1898-12-02T00:00:00Z,1989-04-05T00:00:00Z
Bill Miller,athletics,1930-02-22T00:00:00Z,2016-10-27T00:00:00Z
Bill Miller,athletics,1912-11-01T00:00:00Z,2008-11-13T00:00:00Z
Bill Mulliken,swimming,1939-08-27T00:00:00Z,2014-07-17T00:00:00Z
Bill Nankeville,athletics,1925-03-24T00:00:00Z,2021-01-08T00:00:00Z
Bill Nieder,athletics,1933-08-10T00:00:00Z,2022-10-07T00:00:00Z
Bill Orthwein,swimming,1881-10-16T00:00:00Z,1955-10-02T00:00:00Z
Bill Palmer,swimming,1938-06-13T00:00:00Z,2020-12-30T00:00:00Z
Bill Parnell,athletics,1928-02-14T00:00:00Z,2008-09-06T00:00:00Z
Bill Pickering,swimming,1921-01-01T00:00:00Z,2014-01-01T00:00:00Z
Bill Puddy,swimming,1916-12-19T00:00:00Z,1999-06-23T00:00:00Z
Bill Pullar,athletics,1913-12-19T00:00:00Z,1990-01-01T00:00:00Z
Bill Ramsey,athletics,1928-06-01T00:00:00Z,1988-05-30T00:00:00Z
Bill Ramseyer,athletics,1936-11-29T00:00:00Z,2021-02-18T00:00:00Z
Bill Roberts,athletics,1912-04-05T00:00:00Z,2001-12-05T00:00:00Z
Bill Russell,athletics,1934-02-12T00:00:00Z,2022-07-31T00:00:00Z
Bill Scanlon,tennis,1956-11-13T00:00:00Z,2021-06-02T00:00:00Z
Bill Sefton,athletics,1915-01-21T00:00:00Z,1982-05-02T00:00:00Z
Bill Shankland,golf,1907-07-25T00:00:00Z,1998-09-08T00:00:00Z
Bill Sharpe,athletics,1932-01-23T00:00:00Z,1995-12-28T00:00:00Z
Bill Sidwell,tennis,1920-04-16T00:00:00Z,2021-08-19T00:00:00Z
Bill Skinner,athletics,1939-12-27T00:00:00Z,2015-10-05T00:00:00Z
Bill Smith,athletics,1936-05-01T00:00:00Z,2011-10-07T00:00:00Z
Bill Smith,swimming,1924-05-16T00:00:00Z,2013-02-08T00:00:00Z
Bill Spiller,golf,1913-10-25T00:00:00Z,1988-01-01T00:00:00Z
Bill Squires,athletics,1932-11-24T00:00:00Z,2022-01-01T00:00:00Z
Bill Supplee,athletics,1903-12-21T00:00:00Z,1966-07-01T00:00:00Z
Bill Talbert,tennis,1918-09-04T00:00:00Z,1999-02-28T00:00:00Z
Bill Threlfall,tennis,1925-04-24T00:00:00Z,2007-03-07T00:00:00Z
Bill Tidwell,athletics,1932-04-08T00:00:00Z,2023-01-01T00:00:00Z
Bill Tilden,tennis,1893-02-10T00:00:00Z,1953-06-05T00:00:00Z
Bill Trippett,swimming,1909-01-01T00:00:00Z,2002-01-01T00:00:00Z
Bill Tuttle,swimming,1882-02-21T00:00:00Z,1930-02-22T00:00:00Z
Bill Twine,golf,1898-01-16T00:00:00Z,1977-10-20T00:00:00Z
"Bill Twomey, Sr.",athletics,1899-05-14T00:00:00Z,1977-03-25T00:00:00Z
Bill Vint,table tennis,1906-01-01T00:00:00Z,1993-01-07T00:00:00Z
Bill Wilkinson,athletics,1934-08-04T00:00:00Z,1985-04-29T00:00:00Z
Bill Woodhouse,athletics,1936-12-11T00:00:00Z,2014-01-09T00:00:00Z
Bill Woolsey,swimming,1934-09-13T00:00:00Z,2022-06-25T00:00:00Z
Bill Wright,golf,1936-04-04T00:00:00Z,2021-02-19T00:00:00Z
Billie Tapscott,tennis,1903-05-31T00:00:00Z,1970-01-01T00:00:00Z
Billie Woodgate,tennis,1925-04-28T00:00:00Z,2004-11-05T00:00:00Z
Billie Yorke,tennis,1910-12-19T00:00:00Z,2000-12-09T00:00:00Z
Billy Brown,athletics,1918-08-03T00:00:00Z,2002-12-29T00:00:00Z
Billy Burke,golf,1902-12-14T00:00:00Z,1972-04-19T00:00:00Z
Billy Casper,golf,1931-06-24T00:00:00Z,2015-02-07T00:00:00Z
Billy Farrell,golf,1935-08-03T00:00:00Z,2020-05-08T00:00:00Z
Billy Grantham,athletics,1880-10-19T00:00:00Z,1942-11-12T00:00:00Z
Billy Green,athletics,1904-07-27T00:00:00Z,1981-08-19T00:00:00Z
Billy Joe Patton,golf,1922-04-19T00:00:00Z,2011-01-01T00:00:00Z
Billy Kibblewhite,athletics,1910-01-01T00:00:00Z,1951-02-05T00:00:00Z
Billy Lenoir,tennis,1942-12-06T00:00:00Z,2007-03-28T00:00:00Z
Billy Maxwell,golf,1929-07-23T00:00:00Z,2021-09-20T00:00:00Z
Billy Robinson,athletics,1890-08-13T00:00:00Z,1969-03-14T00:00:00Z
Billy Savidan,athletics,1902-05-23T00:00:00Z,1991-11-08T00:00:00Z
Billy Sherring,athletics,1877-09-18T00:00:00Z,1964-09-05T00:00:00Z
Billy Sherring,athletics,1878-09-18T00:00:00Z,1964-09-05T00:00:00Z
Billy Steuart,swimming,1936-08-28T00:00:00Z,2022-04-12T00:00:00Z
Bimal Chandra,swimming,1925-01-01T00:00:00Z,1998-02-17T00:00:00Z
Birchall Pearson,athletics,1914-01-01T00:00:00Z,1960-09-13T00:00:00Z
Birger Asplund,athletics,1929-07-21T00:00:00Z,2023-07-01T00:00:00Z
Birger Brem,tennis,1919-09-13T00:00:00Z,1995-06-08T00:00:00Z
Birger Brodtkorb,athletics,1891-07-03T00:00:00Z,1935-07-24T00:00:00Z
Birger Folke,tennis,1936-03-03T00:00:00Z,2020-09-17T00:00:00Z
Birger Halvorsen,athletics,1905-02-19T00:00:00Z,1976-09-07T00:00:00Z
Birger Haug,athletics,1908-08-19T00:00:00Z,1981-01-16T00:00:00Z
Birger Leirud,athletics,1924-06-26T00:00:00Z,1999-02-10T00:00:00Z
Birgit Dressel,athletics,1960-05-04T00:00:00Z,1987-04-10T00:00:00Z
Birgit Gullbrandsson-Sandén,tennis,1916-08-22T00:00:00Z,2006-01-06T00:00:00Z
Birgit Lundström,athletics,1911-09-30T00:00:00Z,2007-05-04T00:00:00Z
Birgit Pohl,athletics,1954-04-22T00:00:00Z,2022-06-21T00:00:00Z
Birgit Uibel-Sonntag,athletics,1961-10-30T00:00:00Z,2010-01-10T00:00:00Z
Birgitte Kulas Kristensen,athletics,1960-11-09T00:00:00Z,2012-02-09T00:00:00Z
Birthe Nielsen,athletics,1926-10-24T00:00:00Z,2010-12-04T00:00:00Z
Bishop Dolegiewicz,athletics,1953-07-08T00:00:00Z,2008-10-28T00:00:00Z
Bitti Bergamo,tennis,1930-01-01T00:00:00Z,1979-10-12T00:00:00Z
Bjarne Andersen,badminton,1943-01-01T00:00:00Z,1980-01-01T00:00:00Z
Bjarne Angell,tennis,1888-04-27T00:00:00Z,1938-12-12T00:00:00Z
Bjarne Berg,swimming,1950-06-06T00:00:00Z,2010-05-09T00:00:00Z
Bjarne Bratz,athletics,1882-12-11T00:00:00Z,1952-08-01T00:00:00Z
Bjarne Guldager,athletics,1897-11-14T00:00:00Z,1971-01-29T00:00:00Z
Bjarne Gulichsen,athletics,1890-11-19T00:00:00Z,1975-02-23T00:00:00Z
Bjarne Svendsen,table tennis,1924-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/9b05631f50f2664cfbc015bf8d0e6fa5
Björgvin Hólm,athletics,1934-11-19T00:00:00Z,1999-04-03T00:00:00Z
Björn Borg,swimming,1919-11-14T00:00:00Z,2009-04-13T00:00:00Z
Björn Gyllenberg,athletics,1943-04-26T00:00:00Z,2020-03-28T00:00:00Z
Björn Kugelberg,athletics,1905-02-09T00:00:00Z,1980-10-27T00:00:00Z
Björn Malmros,athletics,1936-01-16T00:00:00Z,1996-01-08T00:00:00Z
Bjørg Gamborg Andersen,athletics,1925-05-04T00:00:00Z,2012-10-13T00:00:00Z
Bjørn Andersen,athletics,1931-05-31T00:00:00Z,2006-01-01T00:00:00Z
Bjørn Gundersen,athletics,1924-01-17T00:00:00Z,2002-08-01T00:00:00Z
Bjørn Nilsen,athletics,1937-06-15T00:00:00Z,1966-02-06T00:00:00Z
Bjørn Paulson,athletics,1923-06-21T00:00:00Z,2008-01-14T00:00:00Z
Bjørn Thalbitzer,tennis,1895-12-13T00:00:00Z,1969-03-31T00:00:00Z
Bjørn Vade,athletics,1922-05-02T00:00:00Z,2006-05-30T00:00:00Z
Bladimiro Mestre,swimming,1938-08-03T00:00:00Z,2020-06-20T00:00:00Z
Blago Barbijeri,swimming,1928-09-29T00:00:00Z,1987-08-12T00:00:00Z
Blaine Lindgren,athletics,1939-06-26T00:00:00Z,2019-10-05T00:00:00Z
Blanche Amblard,tennis,1896-09-09T00:00:00Z,1974-08-25T00:00:00Z
Blanche Bingley,tennis,1863-11-03T00:00:00Z,1946-08-06T00:00:00Z
Blanche Duncan,golf,1879-10-07T00:00:00Z,1927-10-26T00:00:00Z
Blanche Michel,swimming,1888-01-01T00:00:00Z,1910-01-01T00:00:00Z
Blanche Nash,swimming,1902-07-30T00:00:00Z,1964-06-19T00:00:00Z
Blayney Hamilton,badminton,1872-06-13T00:00:00Z,1946-12-16T00:00:00Z
Blayney Kirkwood Hamilton,badminton,1902-05-04T00:00:00Z,1973-03-02T00:00:00Z
Bo Althoff,athletics,1944-09-17T00:00:00Z,2022-11-15T00:00:00Z
Bo Axelsson,athletics,1940-01-17T00:00:00Z,2008-05-28T00:00:00Z
Bo Ekelund,athletics,1894-07-26T00:00:00Z,1983-04-01T00:00:00Z
Bo Ericson,athletics,1919-01-28T00:00:00Z,1970-02-14T00:00:00Z
Bo Grahn,athletics,1947-10-06T00:00:00Z,2018-07-16T00:00:00Z
Bo Johansson,athletics,1940-08-25T00:00:00Z,2023-04-18T00:00:00Z
Bo Johnsson,swimming,1902-09-05T00:00:00Z,1981-07-29T00:00:00Z
Bo Ljungberg,athletics,1911-11-21T00:00:00Z,1984-03-19T00:00:00Z
Bo Wininger,golf,1922-11-16T00:00:00Z,1967-12-07T00:00:00Z
Bo Åhlén,athletics,1931-03-18T00:00:00Z,2023-08-23T00:00:00Z
Boay Akonay,athletics,1970-01-03T00:00:00Z,2013-06-29T00:00:00Z
Bob Adams,athletics,1924-12-20T00:00:00Z,2019-02-23T00:00:00Z
Bob Backus,athletics,1926-07-11T00:00:00Z,1999-06-30T00:00:00Z
Bob Baker,tennis,1917-04-09T00:00:00Z,1985-07-03T00:00:00Z
Bob Bartels,swimming,1928-01-01T00:00:00Z,2017-01-01T00:00:00Z
Bob Beckus,athletics,1920-06-01T00:00:00Z,2003-10-21T00:00:00Z
Bob Betley,golf,1940-02-01T00:00:00Z,2020-04-28T00:00:00Z
Bob Birrell,athletics,1938-03-06T00:00:00Z,2024-03-21T00:00:00Z
Bob Bonte,swimming,1929-08-01T00:00:00Z,1988-09-03T00:00:00Z
Bob Boyd,golf,1955-07-29T00:00:00Z,2011-02-21T00:00:00Z
Bob Brett,tennis,1953-11-01T00:00:00Z,2021-01-05T00:00:00Z
Bob Carmichael,tennis,1940-07-04T00:00:00Z,2003-11-18T00:00:00Z
Bob Chambers,athletics,1926-11-16T00:00:00Z,2010-11-06T00:00:00Z
Bob Clark,athletics,1913-01-28T00:00:00Z,1976-05-13T00:00:00Z
Bob Cowell,swimming,1924-06-12T00:00:00Z,1960-01-11T00:00:00Z
Bob Crawford,athletics,1899-01-21T00:00:00Z,1970-05-18T00:00:00Z
Bob Day,athletics,1944-10-31T00:00:00Z,2012-03-15T00:00:00Z
Bob Dixon,athletics,2000-01-01T00:00:00Z,1941-01-11T00:00:00Z
Bob Duden,golf,1920-09-05T00:00:00Z,1995-03-22T00:00:00Z
Bob Falkenburg,tennis,1926-01-29T00:00:00Z,2022-01-06T00:00:00Z
Bob Ferguson,golf,1846-01-01T00:00:00Z,1915-05-19T00:00:00Z
Bob Fitch,athletics,1919-07-28T00:00:00Z,2003-04-15T00:00:00Z
Bob Frankham,swimming,1914-09-25T00:00:00Z,2006-01-10T00:00:00Z
Bob Fry,golf,1922-11-29T00:00:00Z,1993-01-12T00:00:00Z
Bob Gibe,swimming,1928-08-10T00:00:00Z,2005-08-27T00:00:00Z
Bob Glading,golf,1920-03-10T00:00:00Z,2014-08-09T00:00:00Z
Bob Goalby,golf,1929-03-14T00:00:00Z,2022-01-01T00:00:00Z
Bob Grant,athletics,1934-01-01T00:00:00Z,2007-01-01T00:00:00Z
Bob Gutowski,athletics,1935-04-25T00:00:00Z,1960-08-02T00:00:00Z
Bob Hamerton,swimming,1911-04-28T00:00:00Z,1990-06-17T00:00:00Z
Bob Hamilton,golf,1916-01-10T00:00:00Z,1990-12-06T00:00:00Z
Bob Harlow,golf,1899-10-21T00:00:00Z,1954-11-15T00:00:00Z
Bob Harper,badminton,1910-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bob Hayes,athletics,1942-12-20T00:00:00Z,2002-09-18T00:00:00Z
Bob Humphreys,athletics,1936-03-30T00:00:00Z,2022-09-16T00:00:00Z
Bob Huntington,tennis,1869-01-15T00:00:00Z,1949-03-12T00:00:00Z
Bob Jackson,table tennis,1931-07-23T00:00:00Z,2023-01-22T00:00:00Z
Bob Kahler,athletics,1917-02-13T00:00:00Z,2013-04-16T00:00:00Z
Bob Kelley,athletics,1897-07-17T00:00:00Z,1965-05-24T00:00:00Z
Bob Kenyon,golf,1905-03-16T00:00:00Z,1988-03-15T00:00:00Z
Bob Kiesel,athletics,1911-08-30T00:00:00Z,1993-08-06T00:00:00Z
Bob King,athletics,1906-06-20T00:00:00Z,1965-07-29T00:00:00Z
Bob Kirk,golf,1845-03-09T00:00:00Z,1886-12-01T00:00:00Z
Bob Lambert,badminton,1874-07-18T00:00:00Z,1956-03-24T00:00:00Z
Bob Lay,athletics,1944-03-20T00:00:00Z,2022-08-05T00:00:00Z
Bob Leivers,swimming,1914-12-27T00:00:00Z,1964-08-28T00:00:00Z
Bob Lewis,golf,1944-07-12T00:00:00Z,2021-03-23T00:00:00Z
Bob Light,tennis,1927-04-27T00:00:00Z,2015-05-11T00:00:00Z
Bob Likins,athletics,1921-05-12T00:00:00Z,1962-11-21T00:00:00Z
Bob MacDonald,golf,1886-02-24T00:00:00Z,1960-03-29T00:00:00Z
Bob Mark,tennis,1937-11-28T00:00:00Z,2006-07-21T00:00:00Z
Bob Martin,golf,1848-01-01T00:00:00Z,1917-01-01T00:00:00Z
Bob Martin,golf,1848-01-01T00:00:00Z,1917-03-09T00:00:00Z
Bob Mathias,athletics,1930-11-17T00:00:00Z,2006-09-02T00:00:00Z
Bob Mattson,swimming,1931-01-01T00:00:00Z,2023-06-29T00:00:00Z
Bob Maud,tennis,1946-08-12T00:00:00Z,2006-01-01T00:00:00Z
Bob McCallister,golf,1934-05-03T00:00:00Z,2021-01-26T00:00:00Z
Bob McFarlane,athletics,1927-05-28T00:00:00Z,2006-02-27T00:00:00Z
Bob McMillen,athletics,1928-03-05T00:00:00Z,2007-04-01T00:00:00Z
Bob Menne,golf,1942-02-19T00:00:00Z,2023-01-01T00:00:00Z
Bob Mimm,athletics,1924-10-18T00:00:00Z,2017-05-07T00:00:00Z
Bob Murray,tennis,1914-05-16T00:00:00Z,1989-01-15T00:00:00Z
Bob Osgood,athletics,1915-04-21T00:00:00Z,1990-07-24T00:00:00Z
Bob Packard,athletics,1916-07-30T00:00:00Z,1980-12-21T00:00:00Z
Bob Panasik,golf,1941-10-20T00:00:00Z,2023-12-27T00:00:00Z
Bob Peck,athletics,1928-11-27T00:00:00Z,2021-10-15T00:00:00Z
Bob Peck,tennis,1928-11-27T00:00:00Z,2021-10-15T00:00:00Z
Bob Pirie,swimming,1916-04-30T00:00:00Z,1984-01-22T00:00:00Z
Bob Richards,athletics,1926-02-20T00:00:00Z,2023-02-26T00:00:00Z
Bob Roggy,athletics,1956-08-06T00:00:00Z,1986-08-30T00:00:00Z
Bob Rosburg,golf,1926-10-21T00:00:00Z,2009-05-14T00:00:00Z
Bob Ryland,tennis,1920-06-16T00:00:00Z,2020-08-02T00:00:00Z
Bob Sandow,golf,1921-01-01T00:00:00Z,2011-01-01T00:00:00Z
Bob Schul,athletics,1937-09-28T00:00:00Z,2024-06-16T00:00:00Z
Bob Seaman,athletics,1970-01-01T00:00:00Z,2018-08-13T00:00:00Z
Bob Setti,athletics,1938-10-31T00:00:00Z,2005-06-11T00:00:00Z
Bob Shearer,golf,1948-05-25T00:00:00Z,2022-01-09T00:00:00Z
Bob Skelton,swimming,1903-06-25T00:00:00Z,1977-06-25T00:00:00Z
Bob Sohl,swimming,1928-03-28T00:00:00Z,2001-04-08T00:00:00Z
Bob Spaak,athletics,1917-01-01T00:00:00Z,2011-06-11T00:00:00Z
Bob Stevens,golf,1928-10-02T00:00:00Z,2008-10-03T00:00:00Z
Bob Stone,golf,1930-01-01T00:00:00Z,1996-01-01T00:00:00Z
Bob Thomas,athletics,1939-03-20T00:00:00Z,2016-01-26T00:00:00Z
Bob Timmons,athletics,1924-06-20T00:00:00Z,2015-08-04T00:00:00Z
Bob Tisdall,athletics,1907-05-16T00:00:00Z,2004-07-27T00:00:00Z
Bob Ufer,athletics,1920-04-01T00:00:00Z,1981-10-26T00:00:00Z
Bob Van Osdel,athletics,1910-04-01T00:00:00Z,1987-04-06T00:00:00Z
Bob Wheeler,athletics,1952-01-11T00:00:00Z,2010-11-19T00:00:00Z
Bob Wynn,golf,1940-01-27T00:00:00Z,2005-05-18T00:00:00Z
Bobbie Heine Miller,tennis,1909-12-05T00:00:00Z,2016-07-31T00:00:00Z
Bobbie Rosenfeld,athletics,1904-12-28T00:00:00Z,1969-11-14T00:00:00Z
Bobby Cruickshank,golf,1894-11-16T00:00:00Z,1975-08-27T00:00:00Z
Bobby Goldsmith,swimming,1946-03-08T00:00:00Z,1984-06-18T00:00:00Z
Bobby Graham,athletics,1909-08-04T00:00:00Z,1963-04-17T00:00:00Z
Bobby Joe Green,athletics,1936-05-07T00:00:00Z,1993-05-28T00:00:00Z
Bobby Jones,golf,1902-03-17T00:00:00Z,1971-12-18T00:00:00Z
Bobby Kinnear,athletics,1851-01-01T00:00:00Z,1935-01-01T00:00:00Z
Bobby Locke,golf,1917-11-20T00:00:00Z,1987-03-09T00:00:00Z
Bobby Lowther,athletics,1923-12-14T00:00:00Z,2015-03-23T00:00:00Z
Bobby Meredith,tennis,1909-07-15T00:00:00Z,1994-08-23T00:00:00Z
Bobby Mills,athletics,1894-01-16T00:00:00Z,1964-12-06T00:00:00Z
Bobby Mitchell,golf,1943-02-23T00:00:00Z,2018-03-20T00:00:00Z
Bobby Morrow,athletics,1935-10-15T00:00:00Z,2020-05-30T00:00:00Z
Bobby Riggs,tennis,1918-02-25T00:00:00Z,1995-10-25T00:00:00Z
Bobby Walker,golf,1943-04-11T00:00:00Z,1995-01-01T00:00:00Z
Bobby Wilson,tennis,1935-11-22T00:00:00Z,2020-09-21T00:00:00Z
Bodil Duus,badminton,1915-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/6cbb36f4d8437e5994dbae90e425a367
Bodo Nitsche,tennis,1938-08-24T00:00:00Z,2017-02-18T00:00:00Z
Boebi van Meegeren,tennis,1924-08-20T00:00:00Z,2017-12-17T00:00:00Z
Bogdan Lipski,athletics,1929-08-22T00:00:00Z,2004-03-19T00:00:00Z
Bogdan Masłowski,athletics,1920-10-02T00:00:00Z,2000-01-08T00:00:00Z
Bogdan Winiarski,athletics,1928-07-16T00:00:00Z,2022-12-31T00:00:00Z
Bogomir Mirko Vovk,golf,1931-01-13T00:00:00Z,2023-04-25T00:00:00Z
Bogumir Doležal,swimming,1889-01-01T00:00:00Z,1959-01-01T00:00:00Z
Bogusław Gierajewski,athletics,1937-06-04T00:00:00Z,2025-03-14T00:00:00Z
Bogusław Psujek,athletics,1956-11-22T00:00:00Z,1990-04-21T00:00:00Z
Bohdan Tomaszewski,tennis,1921-08-10T00:00:00Z,2015-02-27T00:00:00Z
Bohumil Kos,gymnastics,1923-10-14T00:00:00Z,1998-01-01T00:00:00Z
Bohumil Váňa,table tennis,1920-01-17T00:00:00Z,1989-11-04T00:00:00Z
Bohumír Zháňal,athletics,1931-10-17T00:00:00Z,2020-04-16T00:00:00Z
Bohuslav Hykš,tennis,1889-05-07T00:00:00Z,2000-01-01T00:00:00Z
Bohuslav Šamánek,swimming,1912-04-07T00:00:00Z,1979-12-03T00:00:00Z
Bojan Polak,athletics,1918-11-28T00:00:00Z,2004-07-04T00:00:00Z
Bojidar Spiriev,athletics,1932-01-01T00:00:00Z,2010-01-10T00:00:00Z
Bolesław Kowalczyk,athletics,1936-10-15T00:00:00Z,2023-12-03T00:00:00Z
Bolesław Pachół,athletics,1924-03-22T00:00:00Z,2011-10-08T00:00:00Z
Bonaventura Baldomà i Rius,athletics,1924-02-02T00:00:00Z,2004-06-01T00:00:00Z
Bondoc Ionescu-Crum,athletics,1915-04-03T00:00:00Z,1994-06-24T00:00:00Z
Bonnie Mealing,swimming,1912-07-28T00:00:00Z,2002-01-01T00:00:00Z
Boo Morcom,athletics,1921-05-01T00:00:00Z,2012-10-03T00:00:00Z
Boonterm Pakpuang,athletics,1921-05-26T00:00:00Z,http://www.wikidata.org/.well-known/genid/71824d66670bc249739496bb9c1d2468
Boris Borovsky,tennis,1939-04-14T00:00:00Z,2021-06-18T00:00:00Z
Boris Breskvar,tennis,1942-08-27T00:00:00Z,2012-12-03T00:00:00Z
Boris Brnad,athletics,1927-12-07T00:00:00Z,1979-12-14T00:00:00Z
Boris Butenko,athletics,1923-05-09T00:00:00Z,1999-11-26T00:00:00Z
Boris Dyachkov,athletics,1902-01-01T00:00:00Z,1986-12-17T00:00:00Z
Boris Dyachkov,athletics,1903-08-23T00:00:00Z,1986-12-17T00:00:00Z
Boris Grishayev,athletics,1930-06-21T00:00:00Z,1999-01-01T00:00:00Z
Boris Hanzekovic,athletics,1916-11-23T00:00:00Z,1945-04-22T00:00:00Z
Boris Jönsson,athletics,1933-02-12T00:00:00Z,2022-11-24T00:00:00Z
Boris Kriunov,athletics,1935-01-20T00:00:00Z,2011-01-01T00:00:00Z
Boris Levinson,athletics,1916-01-01T00:00:00Z,1991-01-01T00:00:00Z
Boris Maneff,tennis,1916-01-01T00:00:00Z,1960-05-23T00:00:00Z
Boris Matveyev,athletics,1929-12-10T00:00:00Z,1968-03-30T00:00:00Z
Boris Nesteruk,athletics,1956-10-02T00:00:00Z,2001-11-18T00:00:00Z
Boris Nikitin,swimming,1938-03-05T00:00:00Z,1984-10-20T00:00:00Z
Boris Pakhomov,athletics,1931-06-07T00:00:00Z,2005-03-18T00:00:00Z
Boris Roolaid,swimming,1917-02-03T00:00:00Z,1943-01-01T00:00:00Z
Boris Savchuk,athletics,1943-08-19T00:00:00Z,1996-01-01T00:00:00Z
Boris Schennikov,athletics,1924-03-08T00:00:00Z,1997-02-24T00:00:00Z
Boris Schildt,tennis,1889-12-13T00:00:00Z,1970-01-25T00:00:00Z
Boris Stolyarov,athletics,1932-07-20T00:00:00Z,2009-10-15T00:00:00Z
Boris Tokarev,athletics,1927-05-16T00:00:00Z,2002-12-17T00:00:00Z
Boris Voytas,athletics,1937-01-21T00:00:00Z,2006-01-11T00:00:00Z
Boris Zenov,swimming,1938-08-07T00:00:00Z,2021-03-28T00:00:00Z
Boris Škanata,swimming,1927-05-18T00:00:00Z,1962-10-20T00:00:00Z
Borisav Pisić,athletics,1949-01-31T00:00:00Z,2015-04-21T00:00:00Z
Borislav Dević,athletics,1963-01-09T00:00:00Z,2023-01-08T00:00:00Z
Boriss Tolmatšov,athletics,1947-08-07T00:00:00Z,1992-11-06T00:00:00Z
Boro Jovanović,tennis,1939-10-21T00:00:00Z,2023-12-19T00:00:00Z
Borys Yakovlev,athletics,1945-07-16T00:00:00Z,2014-06-23T00:00:00Z
Boughera El Ouafi,athletics,1898-10-15T00:00:00Z,1959-10-18T00:00:00Z
Bouke Benenga,swimming,1888-03-27T00:00:00Z,1968-01-04T00:00:00Z
Boureima Kimba,athletics,1968-01-01T00:00:00Z,2013-04-21T00:00:00Z
Bowen Stassforth,swimming,1926-08-07T00:00:00Z,2019-11-22T00:00:00Z
Boy Charlton,swimming,1907-08-12T00:00:00Z,1975-12-10T00:00:00Z
Boy van Wilgenburg,swimming,1902-09-16T00:00:00Z,1955-12-22T00:00:00Z
Boydson Baird,athletics,1918-12-12T00:00:00Z,2010-01-24T00:00:00Z
Božena Srámková,athletics,1904-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f51b6bb40cc2c57de28482f9218dabec
Božo Švarc,athletics,1920-01-01T00:00:00Z,2007-05-04T00:00:00Z
Brad Drewett,tennis,1958-07-19T00:00:00Z,2013-05-03T00:00:00Z
Bradbury Robinson,athletics,1884-02-01T00:00:00Z,1949-03-07T00:00:00Z
Bradley McStravick,athletics,1956-05-25T00:00:00Z,2024-08-21T00:00:00Z
Brady Walker,athletics,1921-03-15T00:00:00Z,2007-11-30T00:00:00Z
Brahim Karabi,athletics,1933-09-05T00:00:00Z,2018-08-26T00:00:00Z
Braian Toledo,athletics,1993-09-08T00:00:00Z,2020-02-27T00:00:00Z
Bram Evers,athletics,1886-07-16T00:00:00Z,1952-10-07T00:00:00Z
Bram Groeneweg,athletics,1905-03-13T00:00:00Z,1988-04-24T00:00:00Z
Bram Leeuwenhoek,athletics,1924-11-16T00:00:00Z,2002-10-25T00:00:00Z
Brame Hillyard,tennis,1876-08-23T00:00:00Z,1959-06-18T00:00:00Z
Branko Dangubić,athletics,1922-07-13T00:00:00Z,2002-11-24T00:00:00Z
Branko Kallay,athletics,1908-01-01T00:00:00Z,1995-01-01T00:00:00Z
Branko Vidović,swimming,1923-09-04T00:00:00Z,2013-10-05T00:00:00Z
Brant Little,athletics,1906-12-04T00:00:00Z,1980-06-27T00:00:00Z
Breda Pergar,athletics,1953-02-22T00:00:00Z,1989-04-27T00:00:00Z
Brenda Cox,athletics,1944-04-17T00:00:00Z,2015-05-06T00:00:00Z
Brenda Fisher,swimming,1927-01-01T00:00:00Z,2022-01-01T00:00:00Z
Brenda Helser,swimming,1926-05-26T00:00:00Z,2001-03-26T00:00:00Z
Brenda Kirk,tennis,1951-01-11T00:00:00Z,2015-09-06T00:00:00Z
Brenda Speaight,badminton,1906-10-19T00:00:00Z,1989-01-01T00:00:00Z
Brendan Doyle,athletics,1913-01-01T00:00:00Z,1995-09-28T00:00:00Z
